"","SYMBOL","gene_id","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","Wildtype_Avg","Pax6cKO_Avg","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000070407","Hs3st3b1","ENSMUSG00000070407",4911,"heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 [Source:MGI Symbol;Acc:MGI:1333853]","protein_coding","chromosome",54710,11.2598887848521,4.12725708303811,-1.45832945139622,5.25000825526357,99.7574465834764,3.56309800693938e-06,0.000531284731851918
"ENSMUSG00000030020","Prickle2","ENSMUSG00000030020",8631,"prickle planar cell polarity protein 2 [Source:MGI Symbol;Acc:MGI:1925144]","protein_coding","chromosome",243548,11.1875782274344,2.99213063564285,-1.91916687106996,5.94973264146958,99.3709596291316,3.62121167335304e-06,0.000534205768876453
"ENSMUSG00000078597","Cyp4a12b","ENSMUSG00000078597",2395,"cytochrome P450, family 4, subfamily a, polypeptide 12B [Source:MGI Symbol;Acc:MGI:3611747]","protein_coding","chromosome",13118,114.491470119988,48.1443693815781,-1.25748200998187,7.61117546675596,98.3617855531931,3.77850521976365e-06,0.000551542440868027
"ENSMUSG00000049436","Upk1b","ENSMUSG00000049436",2089,"uroplakin 1B [Source:MGI Symbol;Acc:MGI:98912]","protein_coding","chromosome",22268,165.768170256584,72.2208949131775,-1.21190143237781,7.96301189052456,97.2747971233192,3.95737206593228e-06,0.00057163415039878
"ENSMUSG00000044674","Fzd1","ENSMUSG00000044674",4197,"frizzled class receptor 1 [Source:MGI Symbol;Acc:MGI:1196625]","protein_coding","chromosome",14362,5.48315716558645,14.8173508961997,1.41283657674799,5.42259736658797,96.9564604503379,4.01170315309933e-06,0.000573508119835345
"ENSMUSG00000025887","Casp12","ENSMUSG00000025887",3840,"caspase 12 [Source:MGI Symbol;Acc:MGI:1312922]","protein_coding","chromosome",12364,0.32140947234229,2.68820310253718,3.04545594530533,2.58399755721859,96.5661404655908,4.07956933563212e-06,0.000577259060991945
"ENSMUSG00000020682","Mmp28","ENSMUSG00000020682",3874,"matrix metallopeptidase 28 (epilysin) [Source:MGI Symbol;Acc:MGI:2153062]","protein_coding","chromosome",118453,9.06401266697587,3.19261084612545,-1.52297975558088,4.59120436385131,95.2941292347689,4.31069292064609e-06,0.000601905266158927
"ENSMUSG00000031098","Syt8","ENSMUSG00000031098",1894,"synaptotagmin VIII [Source:MGI Symbol;Acc:MGI:1859867]","protein_coding","chromosome",55925,67.2989820028671,22.1112508915857,-1.6301374835992,6.4212948712767,95.1358525550566,4.34055863675581e-06,0.000601905266158927
"ENSMUSG00000037885","Stk35","ENSMUSG00000037885",6195,"serine/threonine kinase 35 [Source:MGI Symbol;Acc:MGI:1914583]","protein_coding","chromosome",67333,169.840144238299,43.2494006285297,-1.98470190428257,9.37818891321445,94.7650876019953,4.41151525537289e-06,0.000605687941052038
"ENSMUSG00000048992","Prss32","ENSMUSG00000048992",1836,"protease, serine 32 [Source:MGI Symbol;Acc:MGI:1917064]","protein_coding","chromosome",69814,33.4288439948357,11.5659582863707,-1.54577474401541,5.38312324334618,94.1341009557848,4.53556151765727e-06,0.000616614034954445
"ENSMUSG00000050808","Muc15","ENSMUSG00000050808",3569,"mucin 15 [Source:MGI Symbol;Acc:MGI:2442110]","protein_coding","chromosome",269328,24.9896609580259,9.82686993481331,-1.35265124032242,5.96256613446757,93.1153885452077,4.74495868247079e-06,0.000629117915175082
"ENSMUSG00000024743","Syt7","ENSMUSG00000024743",7487,"synaptotagmin VII [Source:MGI Symbol;Acc:MGI:1859545]","protein_coding","chromosome",54525,1.82138451303641,0.147166783159464,-3.62466530849865,2.9240088843222,93.0908705477417,4.75014232104148e-06,0.000629117915175082
"ENSMUSG00000096054","Syne1","ENSMUSG00000096054",40491,"spectrin repeat containing, nuclear envelope 1 [Source:MGI Symbol;Acc:MGI:1927152]","protein_coding","chromosome",64009,14.1250104926799,3.50826775215868,-2.01868424760969,8.4921728889958,93.4999717645023,4.76754883124465e-06,0.000629117915175082
"ENSMUSG00000040918","Slc19a2","ENSMUSG00000040918",3838,"solute carrier family 19 (thiamine transporter), member 2 [Source:MGI Symbol;Acc:MGI:1928761]","protein_coding","chromosome",116914,17.1355458685908,5.95855275728952,-1.53845327080093,5.4859591686532,92.8147210522037,4.80900692352771e-06,0.000629117915175082
"ENSMUSG00000062609","Kcnj15","ENSMUSG00000062609",6313,"potassium inwardly-rectifying channel, subfamily J, member 15 [Source:MGI Symbol;Acc:MGI:1310000]","protein_coding","chromosome",16516,0.615179088511207,6.70894719483617,3.44239654111755,4.54613506420182,106.409708199963,4.85862139026779e-06,0.000629668250643397
"ENSMUSG00000043079","Synpo","ENSMUSG00000043079",9533,"synaptopodin [Source:MGI Symbol;Acc:MGI:1099446]","protein_coding","chromosome",104027,2.67155158282004,6.94060379591426,1.36622326567635,5.52728327924875,91.6050802048738,5.07760544927596e-06,0.000651955136713979
"ENSMUSG00000000305","Cdh4","ENSMUSG00000000305",7257,"cadherin 4 [Source:MGI Symbol;Acc:MGI:99218]","protein_coding","chromosome",12561,1.63530063338376,0.129502806250324,-3.64564341056231,2.73828540970307,91.2659143676019,5.15618481106979e-06,0.000655970777753255
"ENSMUSG00000032349","Elovl5","ENSMUSG00000032349",3522,"ELOVL family member 5, elongation of long chain fatty acids (yeast) [Source:MGI Symbol;Acc:MGI:1916051]","protein_coding","chromosome",68801,9.16925295872098,23.7137511386115,1.35407140242017,5.86460339497018,90.8888856018278,5.24528793402346e-06,0.000661240070737303
"ENSMUSG00000053897","Slc39a8","ENSMUSG00000053897",7664,"solute carrier family 39 (metal ion transporter), member 8 [Source:MGI Symbol;Acc:MGI:1914797]","protein_coding","chromosome",67547,16.988297194219,5.7495473670879,-1.56233369804157,6.4477209517207,89.8711628155617,5.49537138957171e-06,0.000681298515980137
"ENSMUSG00000021895","Arhgef3","ENSMUSG00000021895",4527,"Rho guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:1918954]","protein_coding","chromosome",71704,22.3911801820803,8.93111362063272,-1.34290730438865,6.16320393239539,89.8140656380283,5.50982873838842e-06,0.000681298515980137
"ENSMUSG00000032373","Car12","ENSMUSG00000032373",7597,"carbonic anhydrase 12 [Source:MGI Symbol;Acc:MGI:1923709]","protein_coding","chromosome",76459,0.887049199508081,4.26637568641669,2.2550848956784,4.30578415826221,89.6493600906781,5.55179435391617e-06,0.000681298515980137
"ENSMUSG00000025492","Ifitm3","ENSMUSG00000025492",678,"interferon induced transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1913391]","protein_coding","chromosome",66141,15.2335912613725,66.1535537988519,2.10794689610005,4.7923476774965,89.2556234321378,5.65370885814227e-06,0.000682879261901113
"ENSMUSG00000023088","Abcc1","ENSMUSG00000023088",15092,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1 [Source:MGI Symbol;Acc:MGI:102676]","protein_coding","chromosome",17250,1.72314959784472,4.66640355542979,1.42816665753085,5.60181517712946,88.7940793824167,5.7761014575113e-06,0.000682879261901113
"ENSMUSG00000061232","H2-K1","ENSMUSG00000061232",2938,"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]","protein_coding","chromosome",14972,5.33386413698792,13.7480597732171,1.35314421886019,4.82160235643944,88.7033670167372,5.80053598443071e-06,0.000682879261901113
"ENSMUSG00000030077","Chl1","ENSMUSG00000030077",12293,"cell adhesion molecule L1-like [Source:MGI Symbol;Acc:MGI:1098266]","protein_coding","chromosome",12661,16.9605440748418,5.54111856260501,-1.62537765088102,7.11686985594718,88.6121873622213,5.82522378710722e-06,0.000682879261901113
"ENSMUSG00000074272","Ceacam1","ENSMUSG00000074272",5806,"carcinoembryonic antigen-related cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1347245]","protein_coding","chromosome",26365,45.0703919746659,205.8547558464,2.1580891044623,9.50909992343892,89.147196965551,5.88849193545207e-06,0.000682879261901113
"ENSMUSG00000037016","Frem2","ENSMUSG00000037016",13255,"Fras1 related extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:2444465]","protein_coding","chromosome",242022,7.41987678111931,1.11330518374663,-2.74612261772144,5.83477868560168,106.045386671106,5.91548561947806e-06,0.000682879261901113
"ENSMUSG00000040455","Usp45","ENSMUSG00000040455",6226,"ubiquitin specific petidase 45 [Source:MGI Symbol;Acc:MGI:101850]","protein_coding","chromosome",77593,7.20749408667902,2.68305132737865,-1.44057640148842,4.96435454047779,88.2787578442932,5.91660342763246e-06,0.000682879261901113
"ENSMUSG00000030413","Pglyrp1","ENSMUSG00000030413",1837,"peptidoglycan recognition protein 1 [Source:MGI Symbol;Acc:MGI:1345092]","protein_coding","chromosome",21946,71.079669995758,597.86523059251,3.0346509906426,9.2621845635751,104.836487302832,5.95863493834533e-06,0.000682879261901113
"ENSMUSG00000019987","Arg1","ENSMUSG00000019987",2228,"arginase, liver [Source:MGI Symbol;Acc:MGI:88070]","protein_coding","chromosome",11846,34.7148563353797,105.085050644556,1.58095078730853,7.28293271864955,87.714564519295,6.07525066935707e-06,0.000690536893704709
"ENSMUSG00000003418","St8sia6","ENSMUSG00000003418",7664,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:MGI Symbol;Acc:MGI:2386797]","protein_coding","chromosome",241230,32.2495626775249,70.1513038057279,1.11003953052825,8.6184897824546,87.446963587263,6.15231417638272e-06,0.000693610899869099
"ENSMUSG00000066071","Cyp4a12a","ENSMUSG00000066071",2422,"cytochrome P450, family 4, subfamily a, polypeptide 12a [Source:MGI Symbol;Acc:MGI:88612]","protein_coding","chromosome",277753,6.48878718343529,0.0958028519071037,-5.97684103896622,3.01429845536745,91.3294338388496,6.59611128122856e-06,0.000737647380135455
"ENSMUSG00000005102","Eif2ak4","ENSMUSG00000005102",7457,"eukaryotic translation initiation factor 2 alpha kinase 4 [Source:MGI Symbol;Acc:MGI:1353427]","protein_coding","chromosome",27103,8.32396216589293,3.0414987874353,-1.47363433794403,5.42556143855062,85.5128237586571,6.74632427900114e-06,0.00074841023021527
"ENSMUSG00000041920","Slc16a6","ENSMUSG00000041920",4883,"solute carrier family 16 (monocarboxylic acid transporters), member 6 [Source:MGI Symbol;Acc:MGI:2144585]","protein_coding","chromosome",104681,0.633882837744288,3.61253396622799,2.50478447844469,3.40329590261515,85.0156237349871,6.9102044214911e-06,0.000758061771490576
"ENSMUSG00000026450","Chit1","ENSMUSG00000026450",1815,"chitinase 1 (chitotriosidase) [Source:MGI Symbol;Acc:MGI:1919134]","protein_coding","chromosome",71884,7.64344522021121,27.9703188422979,1.87374615570268,5.02246289130594,84.9188692254823,6.9426584682558e-06,0.000758061771490576
"ENSMUSG00000055675","Kbtbd11","ENSMUSG00000055675",7137,"kelch repeat and BTB (POZ) domain containing 11 [Source:MGI Symbol;Acc:MGI:1922151]","protein_coding","chromosome",74901,1.56220579897676,14.9419563622234,3.26581899396143,5.88217779184096,114.283412835212,7.04017241535116e-06,0.000761927243049051
"ENSMUSG00000071637","Cebpd","ENSMUSG00000071637",3746,"CCAAT/enhancer binding protein (C/EBP), delta [Source:MGI Symbol;Acc:MGI:103573]","protein_coding","chromosome",12609,2.61988597044055,17.4064314312309,2.70066272577474,5.23075105673461,96.4292075429257,7.08795084396968e-06,0.000761927243049051
"ENSMUSG00000028364","Tnc","ENSMUSG00000028364",7772,"tenascin C [Source:MGI Symbol;Acc:MGI:101922]","protein_coding","chromosome",21923,1.7304815300017,17.5791474958627,3.31210023213841,6.23836957742079,116.449556075644,7.17852055181797e-06,0.000765727265323536
"ENSMUSG00000025473","Adam8","ENSMUSG00000025473",4638,"a disintegrin and metallopeptidase domain 8 [Source:MGI Symbol;Acc:MGI:107825]","protein_coding","chromosome",11501,0.297047906814673,3.40699501158324,3.49333600976389,3.13457061492822,83.6123763508145,7.39967700380446e-06,0.000778467535446979
"ENSMUSG00000020407","Upp1","ENSMUSG00000020407",1961,"uridine phosphorylase 1 [Source:MGI Symbol;Acc:MGI:1097668]","protein_coding","chromosome",22271,6.73613588199633,78.359526951164,3.54269687144312,6.37914327932136,121.392969966304,7.44406257631212e-06,0.000778467535446979
"ENSMUSG00000026817","Ak1","ENSMUSG00000026817",2593,"adenylate kinase 1 [Source:MGI Symbol;Acc:MGI:87977]","protein_coding","chromosome",11636,7.27678624614787,1.73618323260406,-2.06944190832936,3.57272356060318,83.3725919499839,7.48750386462186e-06,0.000778467535446979
"ENSMUSG00000034403","Pja1","ENSMUSG00000034403",3324,"praja ring finger ubiquitin ligase 1 [Source:MGI Symbol;Acc:MGI:1101765]","protein_coding","chromosome",18744,27.6412637135685,13.225173928715,-1.07445284003467,6.09391186416252,83.2779738132374,7.52251025815931e-06,0.000778467535446979
"ENSMUSG00000032278","Paqr5","ENSMUSG00000032278",3954,"progestin and adipoQ receptor family member V [Source:MGI Symbol;Acc:MGI:1921340]","protein_coding","chromosome",74090,19.4182266856722,5.91913199066058,-1.72556002260666,5.65941887759211,82.4049429136053,7.85513385537496e-06,0.000806867712388774
"ENSMUSG00000026989","Dapl1","ENSMUSG00000026989",679,"death associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1923997]","protein_coding","chromosome",76747,72.5191785075922,4.1187391634253,-4.13239691043029,4.69922505044334,108.504603169701,7.92021125398635e-06,0.000807570363669329
"ENSMUSG00000028194","Ddah1","ENSMUSG00000028194",3983,"dimethylarginine dimethylaminohydrolase 1 [Source:MGI Symbol;Acc:MGI:1916469]","protein_coding","chromosome",69219,14.6115858730323,2.06499606781774,-2.84302187527041,5.07259494831287,94.2644983744023,8.03839358968457e-06,0.000813637984731066
"ENSMUSG00000046593","Tmem215","ENSMUSG00000046593",4741,"transmembrane protein 215 [Source:MGI Symbol;Acc:MGI:2444167]","protein_coding","chromosome",320500,5.90638884582417,0.72166714409589,-3.06478702278486,4.00936887814985,84.9282273970262,8.22957984700947e-06,0.000821555598377921
"ENSMUSG00000022595","Lypd2","ENSMUSG00000022595",679,"Ly6/Plaur domain containing 2 [Source:MGI Symbol;Acc:MGI:1915561]","protein_coding","chromosome",68311,1000.402236106,226.068201794431,-2.16330888808621,8.71215113083209,85.415539210953,8.23510695713068e-06,0.000821555598377921
"ENSMUSG00000021957","Tkt","ENSMUSG00000021957",7355,"transketolase [Source:MGI Symbol;Acc:MGI:105992]","protein_coding","chromosome",21881,602.64935203252,170.903621741342,-1.83169121923554,11.4811028261544,80.8941842800209,8.47428707263161e-06,0.000839378134544161
"ENSMUSG00000028378","Ptgr1","ENSMUSG00000028378",2296,"prostaglandin reductase 1 [Source:MGI Symbol;Acc:MGI:1914353]","protein_coding","chromosome",67103,71.9127548453073,27.8941523872084,-1.36817802223234,6.84256113521425,80.5217355776369,8.63599235122302e-06,0.000840955905389089
"ENSMUSG00000005968","Tuft1","ENSMUSG00000005968",3117,"tuftelin 1 [Source:MGI Symbol;Acc:MGI:109572]","protein_coding","chromosome",22156,31.3326822316981,13.1927448826258,-1.26612449679021,6.12865591948272,80.4315894412118,8.67569613471157e-06,0.000840955905389089
"ENSMUSG00000002057","Foxn1","ENSMUSG00000002057",3214,"forkhead box N1 [Source:MGI Symbol;Acc:MGI:102949]","protein_coding","chromosome",15218,0.300764153441111,3.83472500391011,3.62056534726495,2.77876742983885,80.3164125081814,8.72674952442028e-06,0.000840955905389089
"ENSMUSG00000029322","Plac8","ENSMUSG00000029322",1592,"placenta-specific 8 [Source:MGI Symbol;Acc:MGI:2445289]","protein_coding","chromosome",231507,20.2137301954667,41.7604631309963,1.03444348911884,5.63289921801134,80.3028312920478,8.73279370996097e-06,0.000840955905389089
"ENSMUSG00000046605","B3gntl1","ENSMUSG00000046605",3518,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 [Source:MGI Symbol;Acc:MGI:2441705]","protein_coding","chromosome",210004,15.2685461852885,4.24774637346898,-1.852414627214,5.11769767496236,79.9587785794004,8.88763142303395e-06,0.000847137660947006
"ENSMUSG00000060519","Tor3a","ENSMUSG00000060519",3892,"torsin family 3, member A [Source:MGI Symbol;Acc:MGI:1353652]","protein_coding","chromosome",30935,15.9643791303627,6.97905073777546,-1.20802054319861,5.49193813017875,79.8896018125593,8.9191677001704e-06,0.000847137660947006
"ENSMUSG00000054252","Fgfr3","ENSMUSG00000054252",7158,"fibroblast growth factor receptor 3 [Source:MGI Symbol;Acc:MGI:95524]","protein_coding","chromosome",14184,6.51610689913985,27.2365140240761,2.03376520597365,6.91547725933449,85.7556947383048,9.07511107476802e-06,0.000856085478053116
"ENSMUSG00000040653","Ppp1r14c","ENSMUSG00000040653",2617,"protein phosphatase 1, regulatory inhibitor subunit 14C [Source:MGI Symbol;Acc:MGI:1923392]","protein_coding","chromosome",76142,10.2734001341045,3.3490688386491,-1.62455304742926,4.17815411397233,79.3554348742773,9.16734519393496e-06,0.000858943079758757
"ENSMUSG00000002565","Scin","ENSMUSG00000002565",2999,"scinderin [Source:MGI Symbol;Acc:MGI:1306794]","protein_coding","chromosome",20259,61.6941926409857,26.894205248784,-1.21682025882335,7.06375580393789,79.2013826059014,9.24048145775257e-06,0.000859984942111778
"ENSMUSG00000027692","Tnik","ENSMUSG00000027692",19282,"TRAF2 and NCK interacting kinase [Source:MGI Symbol;Acc:MGI:1916264]","protein_coding","chromosome",665113,3.99961966150195,1.75608124317733,-1.20709545866987,5.80889641228634,78.917854995925,9.37695914814821e-06,0.000862922105051346
"ENSMUSG00000056234","Ncoa4","ENSMUSG00000056234",9365,"nuclear receptor coactivator 4 [Source:MGI Symbol;Acc:MGI:1350932]","protein_coding","chromosome",27057,9.97611354835029,3.94745636303621,-1.34172012520394,6.03060092934081,78.8776764977246,9.39649800697723e-06,0.000862922105051346
"ENSMUSG00000044244","Il20rb","ENSMUSG00000044244",4206,"interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266]","protein_coding","chromosome",213208,10.2393474384308,3.69814374360539,-1.491444004343,4.89599955570687,78.0183923101301,9.8265325194144e-06,0.000896477147675786
"ENSMUSG00000091575","2010016I18Rik","ENSMUSG00000091575",3697,"RIKEN cDNA 2010016I18 gene [Source:MGI Symbol;Acc:MGI:1916456]","lncRNA","chromosome",69206,0.216108766240663,2.65737726072208,3.56746232522629,2.47142421023101,77.6197066421093,1.00342122811578e-05,0.000908096957560895
"ENSMUSG00000037257","Aagab","ENSMUSG00000037257",5681,"alpha- and gamma-adaptin binding protein [Source:MGI Symbol;Acc:MGI:1914189]","protein_coding","chromosome",66939,10.5687273412178,5.17017408577652,-1.04287468113228,5.49372339943912,77.4013140366703,1.01502493930591e-05,0.000908096957560895
"ENSMUSG00000026417","Pigr","ENSMUSG00000026417",4025,"polymeric immunoglobulin receptor [Source:MGI Symbol;Acc:MGI:103080]","protein_coding","chromosome",18703,5.94382681982626,21.643798135791,1.84128567490167,5.7983968329033,78.5149040748467,1.01503590121828e-05,0.000908096957560895
