"","length","gc"
"ENSMUSG00000029580",2679,0.571481896229937
"ENSMUSG00000001424",9757,0.494311776160705
"ENSMUSG00000021799",2961,0.518743667679838
"ENSMUSG00000030092",6499,0.395599322972765
"ENSMUSG00000054252",7158,0.577395920648226
"ENSMUSG00000020400",3539,0.518790618818875
"ENSMUSG00000028980",5236,0.522154316271963
"ENSMUSG00000026827",6549,0.479309818292869
"ENSMUSG00000039529",6719,0.484149426998065
"ENSMUSG00000015605",2893,0.610784652609748
"ENSMUSG00000029695",3817,0.417867435158501
"ENSMUSG00000068747",7569,0.504425947945567
"ENSMUSG00000023249",3699,0.537983238713166
"ENSMUSG00000006589",1615,0.575851393188854
"ENSMUSG00000028961",6447,0.504730882581045
"ENSMUSG00000028517",3159,0.501424501424501
"ENSMUSG00000051855",3945,0.474524714828897
"ENSMUSG00000030830",6569,0.528086466737707
"ENSMUSG00000053801",2057,0.542051531356344
"ENSMUSG00000030144",1599,0.394621638524078
"ENSMUSG00000079426",2321,0.533821628608358
"ENSMUSG00000004099",7377,0.496543310288735
"ENSMUSG00000027947",8642,0.506942837306179
"ENSMUSG00000038132",3491,0.494127757089659
"ENSMUSG00000005640",5714,0.565103255162758
"ENSMUSG00000004530",9664,0.526076158940397
"ENSMUSG00000030731",3118,0.5891597177678
"ENSMUSG00000042265",2996,0.489652870493992
"ENSMUSG00000011256",7115,0.524947294448349
"ENSMUSG00000015950",3663,0.546000546000546
"ENSMUSG00000037095",1408,0.540482954545455
"ENSMUSG00000021186",6911,0.462161771089567
"ENSMUSG00000034354",7588,0.420795993674222
"ENSMUSG00000036185",1028,0.557392996108949
"ENSMUSG00000027223",4644,0.55297157622739
"ENSMUSG00000031618",6474,0.484708063021316
"ENSMUSG00000021036",8115,0.438940234134319
"ENSMUSG00000001323",4560,0.446710526315789
"ENSMUSG00000047888",23677,0.4480719685771
"ENSMUSG00000031657",4497,0.459639759839893
"ENSMUSG00000014599",5281,0.512213595909866
"ENSMUSG00000050244",7828,0.469724067450179
"ENSMUSG00000029420",8646,0.5
"ENSMUSG00000031283",6758,0.403077833678603
"ENSMUSG00000022490",1306,0.590352220520674
"ENSMUSG00000036620",2719,0.605369621184259
"ENSMUSG00000032997",3856,0.592582987551867
"ENSMUSG00000037239",6218,0.561756191701512
"ENSMUSG00000060675",6396,0.468261413383365
"ENSMUSG00000020300",6369,0.393311351860575
"ENSMUSG00000026836",4829,0.480016566576931
"ENSMUSG00000028953",2569,0.536784741144414
"ENSMUSG00000024312",2889,0.571131879543095
"ENSMUSG00000027940",6085,0.492358258011504
"ENSMUSG00000074813",19982,0.457611850665599
"ENSMUSG00000020261",5626,0.53572698186989
"ENSMUSG00000048142",6670,0.59160419790105
"ENSMUSG00000041930",3141,0.6189111747851
"ENSMUSG00000031604",6144,0.447102864583333
"ENSMUSG00000028334",4581,0.525649421523685
"ENSMUSG00000036098",8562,0.555360896986685
"ENSMUSG00000030022",15048,0.440789473684211
"ENSMUSG00000033991",11802,0.40493136756482
"ENSMUSG00000061048",4384,0.521213503649635
"ENSMUSG00000029864",1469,0.503063308373043
"ENSMUSG00000069806",2441,0.578041786153216
"ENSMUSG00000028003",5351,0.425341057746216
"ENSMUSG00000056216",5621,0.454367550257961
"ENSMUSG00000020134",6553,0.405005341065161
"ENSMUSG00000038555",1926,0.585669781931464
"ENSMUSG00000044748",872,0.396788990825688
"ENSMUSG00000023988",3854,0.49507005708355
"ENSMUSG00000058254",7067,0.430592896561483
"ENSMUSG00000045087",2500,0.4932
"ENSMUSG00000026389",5715,0.486264216972878
"ENSMUSG00000004071",10094,0.439667128987517
"ENSMUSG00000021061",12147,0.476002305095908
"ENSMUSG00000047649",2492,0.557784911717496
"ENSMUSG00000014164",7322,0.485113357006282
"ENSMUSG00000040253",5614,0.416815105094407
"ENSMUSG00000020644",2438,0.44954881050041
"ENSMUSG00000021814",5991,0.465865464863963
"ENSMUSG00000030921",4111,0.429822427633179
"ENSMUSG00000017765",4279,0.562982005141388
"ENSMUSG00000048546",6664,0.51890756302521
"ENSMUSG00000025278",9198,0.538595346814525
"ENSMUSG00000037613",3962,0.441443715295305
"ENSMUSG00000074364",5119,0.532135182652862
"ENSMUSG00000056498",4738,0.450189953566906
"ENSMUSG00000028399",22822,0.370344404521952
"ENSMUSG00000017999",4817,0.531243512559684
"ENSMUSG00000041556",1288,0.618012422360248
"ENSMUSG00000050447",3729,0.442209707696433
"ENSMUSG00000022199",4517,0.549258357316803
"ENSMUSG00000087115",3452,0.407879490150637
"ENSMUSG00000020534",3883,0.46304403811486
"ENSMUSG00000029516",16417,0.52993847840653
"ENSMUSG00000025511",2601,0.612841214917339
"ENSMUSG00000029502",12671,0.439428616525925
"ENSMUSG00000021091",2064,0.51937984496124
"ENSMUSG00000028540",3030,0.545874587458746
"ENSMUSG00000053552",3236,0.626081582200247
"ENSMUSG00000041771",4522,0.522556390977444
"ENSMUSG00000040511",6122,0.513394315583143
"ENSMUSG00000037370",10257,0.4243930973969
"ENSMUSG00000030157",1213,0.449299258037922
"ENSMUSG00000038244",15218,0.509002497042975
"ENSMUSG00000052776",1885,0.455702917771883
"ENSMUSG00000018446",2826,0.509200283085633
"ENSMUSG00000037509",9861,0.56221478551871
"ENSMUSG00000032405",6830,0.413469985358712
"ENSMUSG00000022962",5144,0.470839813374806
"ENSMUSG00000024727",7719,0.459126829900246
"ENSMUSG00000060802",860,0.411627906976744
"ENSMUSG00000026068",6752,0.443868483412322
"ENSMUSG00000002668",5109,0.530436484634958
"ENSMUSG00000018008",7552,0.545153601694915
"ENSMUSG00000046719",2099,0.634111481657932
"ENSMUSG00000021687",4582,0.488651243998254
"ENSMUSG00000046223",2617,0.526557126480703
"ENSMUSG00000086968",6821,0.47075208913649
"ENSMUSG00000053289",3128,0.417519181585678
"ENSMUSG00000025364",2804,0.507132667617689
"ENSMUSG00000039849",6544,0.560819070904645
"ENSMUSG00000042744",16443,0.546372316487259
"ENSMUSG00000026192",7985,0.450093926111459
"ENSMUSG00000039899",3788,0.405755015839493
"ENSMUSG00000026536",1785,0.36078431372549
"ENSMUSG00000029161",2082,0.517291066282421
"ENSMUSG00000020029",3210,0.513084112149533
"ENSMUSG00000003868",2902,0.56237077877326
"ENSMUSG00000025026",6380,0.476802507836991
"ENSMUSG00000022489",5396,0.530948851000741
"ENSMUSG00000049553",11871,0.493387246230309
"ENSMUSG00000038677",8844,0.553482587064677
"ENSMUSG00000024456",6339,0.441867802492507
"ENSMUSG00000025089",5476,0.524835646457268
"ENSMUSG00000029561",6374,0.465798556636335
"ENSMUSG00000006800",5871,0.554420030659172
"ENSMUSG00000024999",3977,0.432235353281368
"ENSMUSG00000024300",4970,0.52112676056338
"ENSMUSG00000043099",3750,0.665866666666667
"ENSMUSG00000006732",2907,0.541107671138631
"ENSMUSG00000046985",4443,0.467702003151024
"ENSMUSG00000027796",5368,0.479880774962742
"ENSMUSG00000011179",3405,0.511600587371512
"ENSMUSG00000069729",12600,0.526825396825397
"ENSMUSG00000047443",2815,0.566252220248668
"ENSMUSG00000054162",6046,0.375785643400595
"ENSMUSG00000026970",5473,0.465923625068518
"ENSMUSG00000036890",7928,0.429364278506559
"ENSMUSG00000032691",4057,0.509489770766576
"ENSMUSG00000062661",4653,0.544594885020417
"ENSMUSG00000021326",5500,0.506909090909091
"ENSMUSG00000026177",3705,0.5417004048583
"ENSMUSG00000019461",3148,0.559720457433291
"ENSMUSG00000040856",5657,0.539862117730246
"ENSMUSG00000020205",2205,0.583219954648526
"ENSMUSG00000041986",4434,0.455345060893099
"ENSMUSG00000048058",6023,0.486634567491283
"ENSMUSG00000030707",2783,0.520661157024793
"ENSMUSG00000027164",7883,0.453888113662311
"ENSMUSG00000059796",4334,0.516151361329026
"ENSMUSG00000031722",1606,0.491282689912827
"ENSMUSG00000039967",9986,0.43931504105748
"ENSMUSG00000021285",4952,0.488489499192246
"ENSMUSG00000018040",5411,0.533173165773424
"ENSMUSG00000028518",7969,0.436064750909775
"ENSMUSG00000020826",4439,0.543590898851093
"ENSMUSG00000030849",10328,0.508423702556158
"ENSMUSG00000037321",5476,0.543279766252739
"ENSMUSG00000011257",4027,0.522473305189968
"ENSMUSG00000022724",5290,0.450661625708885
"ENSMUSG00000052373",9385,0.49621736814065
"ENSMUSG00000031310",8021,0.501059718239621
"ENSMUSG00000011114",3901,0.45167905665214
"ENSMUSG00000028656",3494,0.444190040068689
"ENSMUSG00000016524",1149,0.451697127937337
"ENSMUSG00000115009",2819,0.463284852784675
"ENSMUSG00000026147",5068,0.505327545382794
"ENSMUSG00000070498",8238,0.498179169701384
"ENSMUSG00000043885",6540,0.434250764525994
"ENSMUSG00000020075",5177,0.456441954800077
"ENSMUSG00000024691",4125,0.406060606060606
"ENSMUSG00000031342",5600,0.413392857142857
"ENSMUSG00000071547",2378,0.591253153910849
"ENSMUSG00000021097",12409,0.518978161012169
"ENSMUSG00000041313",11530,0.48664353859497
"ENSMUSG00000044468",6097,0.474003608331967
"ENSMUSG00000053797",1565,0.557827476038339
"ENSMUSG00000033732",10919,0.44225661690631
"ENSMUSG00000036918",6720,0.566071428571429
"ENSMUSG00000060063",1420,0.529577464788732
"ENSMUSG00000028433",4802,0.451478550603915
"ENSMUSG00000000782",3019,0.555813183173236
"ENSMUSG00000032870",3160,0.516455696202532
"ENSMUSG00000031885",3480,0.464655172413793
"ENSMUSG00000029826",6518,0.473458115986499
"ENSMUSG00000020627",7041,0.484306206504758
"ENSMUSG00000041797",8048,0.404821073558648
"ENSMUSG00000025579",4783,0.588751829395777
"ENSMUSG00000026979",11786,0.508908874936365
"ENSMUSG00000001473",2437,0.550677061961428
"ENSMUSG00000029014",5029,0.485981308411215
"ENSMUSG00000021193",4787,0.480676833089618
"ENSMUSG00000075595",15444,0.504208754208754
"ENSMUSG00000003348",3254,0.511370620774432
"ENSMUSG00000029338",6655,0.433959429000751
"ENSMUSG00000026443",3595,0.609735744089013
"ENSMUSG00000025104",9575,0.416919060052219
"ENSMUSG00000022040",2484,0.471014492753623
"ENSMUSG00000029552",6835,0.449890270665691
"ENSMUSG00000111080",3440,0.37093023255814
"ENSMUSG00000034394",4350,0.538390804597701
"ENSMUSG00000004451",4930,0.505679513184584
"ENSMUSG00000026475",2339,0.535271483539974
"ENSMUSG00000091553",1228,0.471498371335505
"ENSMUSG00000000378",3666,0.545553737043099
"ENSMUSG00000020340",7103,0.504012389131353
"ENSMUSG00000000555",4933,0.552199472937361
"ENSMUSG00000030138",4854,0.437371240214256
"ENSMUSG00000041025",6216,0.547940797940798
"ENSMUSG00000020641",4335,0.462283737024221
"ENSMUSG00000075302",2948,0.513907734056988
"ENSMUSG00000042390",11443,0.435462728305514
"ENSMUSG00000034116",3688,0.533893709327549
"ENSMUSG00000032363",6282,0.568131168417701
"ENSMUSG00000029718",3823,0.555584619408841
"ENSMUSG00000112148",5227,0.418213124163
"ENSMUSG00000024359",4310,0.425522041763341
"ENSMUSG00000021559",9012,0.499778073679538
"ENSMUSG00000045246",3806,0.549395691014188
"ENSMUSG00000025007",4072,0.479616895874263
"ENSMUSG00000029512",6488,0.536991368680641
"ENSMUSG00000039738",7657,0.483870967741935
"ENSMUSG00000054408",3466,0.433064050778996
"ENSMUSG00000030208",5935,0.462510530749789
"ENSMUSG00000059049",13978,0.438045500071541
"ENSMUSG00000030062",4512,0.514849290780142
"ENSMUSG00000033306",22046,0.425111131270979
"ENSMUSG00000028977",12524,0.561881188118812
"ENSMUSG00000026786",7414,0.425950903695711
"ENSMUSG00000068699",9402,0.582322910019145
"ENSMUSG00000059714",2893,0.568959557552713
"ENSMUSG00000002699",4459,0.471406144875533
"ENSMUSG00000107369",657,0.511415525114155
"ENSMUSG00000027230",2603,0.551671148674606
"ENSMUSG00000024493",5368,0.430327868852459
"ENSMUSG00000044103",1648,0.446601941747573
"ENSMUSG00000078249",1626,0.585485854858549
"ENSMUSG00000025175",4399,0.486246874289611
"ENSMUSG00000061024",2048,0.54248046875
"ENSMUSG00000040111",10452,0.464217374665136
"ENSMUSG00000074305",12351,0.410493077483605
"ENSMUSG00000036395",9043,0.462125400862546
"ENSMUSG00000032556",1698,0.468786808009423
"ENSMUSG00000058301",4618,0.545690775227371
"ENSMUSG00000017639",7451,0.545832774124279
"ENSMUSG00000018572",3273,0.575618698441796
"ENSMUSG00000028393",1871,0.491715660074826
"ENSMUSG00000001986",9859,0.404402069175373
"ENSMUSG00000056313",1805,0.433240997229917
"ENSMUSG00000052212",2840,0.53169014084507
"ENSMUSG00000002014",3096,0.521963824289406
"ENSMUSG00000020116",1717,0.433896330809552
"ENSMUSG00000032312",3737,0.515386673802515
"ENSMUSG00000038248",5529,0.50207994212335
"ENSMUSG00000002325",5386,0.510025993316004
"ENSMUSG00000036327",4644,0.511197243755383
"ENSMUSG00000068270",8880,0.487387387387387
"ENSMUSG00000027610",5915,0.474049027895182
"ENSMUSG00000030579",667,0.544227886056972
"ENSMUSG00000033998",2235,0.518120805369128
"ENSMUSG00000052749",7527,0.407599309153713
"ENSMUSG00000025402",2941,0.605576334580075
"ENSMUSG00000012519",2303,0.472427268779852
"ENSMUSG00000040420",4554,0.429951690821256
"ENSMUSG00000024663",7161,0.529255690546013
"ENSMUSG00000026222",7556,0.440841715193224
"ENSMUSG00000010755",6583,0.526659577700137
"ENSMUSG00000021720",5579,0.452590069905001
"ENSMUSG00000006127",5728,0.502793296089385
"ENSMUSG00000032679",1811,0.445057979017118
"ENSMUSG00000024725",5110,0.428180039138943
"ENSMUSG00000064210",12269,0.475425870079061
"ENSMUSG00000032776",12351,0.405716136345235
"ENSMUSG00000034006",6105,0.521048321048321
"ENSMUSG00000062232",14051,0.437264251654687
"ENSMUSG00000034723",10907,0.384065279178509
"ENSMUSG00000022514",11360,0.398767605633803
"ENSMUSG00000029166",3459,0.547557097427002
"ENSMUSG00000055030",647,0.488408037094281
"ENSMUSG00000002984",4513,0.554619986705074
"ENSMUSG00000067279",2725,0.422752293577982
"ENSMUSG00000099696",3235,0.40741885625966
"ENSMUSG00000040945",4155,0.579061371841155
"ENSMUSG00000068740",11513,0.566750629722922
"ENSMUSG00000026880",2827,0.476830562433675
"ENSMUSG00000030142",4965,0.422356495468278
"ENSMUSG00000036095",11377,0.373209106091237
"ENSMUSG00000017715",5333,0.560847552972061
"ENSMUSG00000038299",8663,0.399399746046404
"ENSMUSG00000031015",8090,0.450927070457355
"ENSMUSG00000026029",2893,0.473211199446941
"ENSMUSG00000074183",956,0.471757322175732
"ENSMUSG00000028603",3478,0.426969522714204
"ENSMUSG00000053641",16643,0.426065012317491
"ENSMUSG00000045983",7301,0.546089576770305
"ENSMUSG00000038387",1121,0.570026761819804
"ENSMUSG00000074934",4148,0.462150433944069
"ENSMUSG00000052534",13844,0.449869979774632
"ENSMUSG00000028729",3553,0.484942302279764
"ENSMUSG00000029171",2590,0.461389961389961
"ENSMUSG00000050931",6227,0.492693110647182
"ENSMUSG00000020593",9930,0.494561933534743
"ENSMUSG00000037032",4408,0.538112522686025
"ENSMUSG00000037253",3738,0.463616907437132
"ENSMUSG00000047875",4900,0.535918367346939
"ENSMUSG00000005506",8446,0.462585839450627
"ENSMUSG00000037172",7811,0.483548841377545
"ENSMUSG00000003452",27373,0.367405837869433
"ENSMUSG00000041261",3853,0.418375291980275
"ENSMUSG00000026037",3857,0.453979777028779
"ENSMUSG00000031451",2548,0.546310832025118
"ENSMUSG00000071714",4740,0.467721518987342
"ENSMUSG00000061458",3021,0.469380999668984
"ENSMUSG00000040123",7102,0.434243874964799
"ENSMUSG00000040990",10100,0.44
"ENSMUSG00000026247",3500,0.586857142857143
"ENSMUSG00000031453",5095,0.514818449460255
"ENSMUSG00000021895",4527,0.490170090567705
"ENSMUSG00000093904",4906,0.457195271096616
"ENSMUSG00000027577",5022,0.560931899641577
"ENSMUSG00000006705",6933,0.491562094331458
"ENSMUSG00000032411",14029,0.430679307149476
"ENSMUSG00000039997",6706,0.390545779898598
"ENSMUSG00000074785",8349,0.500898311174991
"ENSMUSG00000018930",660,0.492424242424242
"ENSMUSG00000057561",4168,0.425623800383877
"ENSMUSG00000002332",2760,0.523188405797101
"ENSMUSG00000018217",2354,0.526762956669499
"ENSMUSG00000029482",3854,0.564348728593669
"ENSMUSG00000030786",5024,0.485867834394904
"ENSMUSG00000010175",8390,0.467103694874851
"ENSMUSG00000021846",9089,0.488062493123556
"ENSMUSG00000038644",4859,0.547849351718461
"ENSMUSG00000030342",2044,0.518590998043053
"ENSMUSG00000031210",4545,0.428602860286029
"ENSMUSG00000021701",4491,0.474727232242262
"ENSMUSG00000051851",401,0.581047381546135
"ENSMUSG00000032511",8764,0.536741214057508
"ENSMUSG00000006442",1599,0.604752970606629
"ENSMUSG00000021585",11470,0.425893635571055
"ENSMUSG00000027398",1907,0.441531200839014
"ENSMUSG00000024892",4753,0.566799915842626
"ENSMUSG00000041775",1883,0.481678173127987
"ENSMUSG00000039518",2678,0.573562359970127
"ENSMUSG00000020363",5591,0.45591128599535
"ENSMUSG00000029019",781,0.47887323943662
"ENSMUSG00000078812",2377,0.563315103071098
"ENSMUSG00000030287",14802,0.46520740440481
"ENSMUSG00000056724",9554,0.554322796734352
"ENSMUSG00000031343",3924,0.467635066258919
"ENSMUSG00000005686",5627,0.511995734849831
"ENSMUSG00000022656",12747,0.412253863654193
"ENSMUSG00000040537",14348,0.407582938388626
"ENSMUSG00000038014",5105,0.497355533790402
"ENSMUSG00000032412",2389,0.500627877773127
"ENSMUSG00000022494",5242,0.493132392216711
"ENSMUSG00000024737",5491,0.571480604625751
"ENSMUSG00000061232",2938,0.556841388699796
"ENSMUSG00000071072",2217,0.42850699142986
"ENSMUSG00000023110",3958,0.496210207175341
"ENSMUSG00000004264",3718,0.525820333512641
"ENSMUSG00000060681",5098,0.442526480972931
"ENSMUSG00000033152",5749,0.531744651243695
"ENSMUSG00000061718",2928,0.585724043715847
"ENSMUSG00000039985",4138,0.5060415659739
"ENSMUSG00000055407",9152,0.52895541958042
"ENSMUSG00000042367",1966,0.56205493387589
"ENSMUSG00000034459",2656,0.432605421686747
"ENSMUSG00000087370",7477,0.427444162097098
"ENSMUSG00000025503",2171,0.528788576692768
"ENSMUSG00000003847",18378,0.4011317880074
"ENSMUSG00000058672",1610,0.508074534161491
"ENSMUSG00000001380",2447,0.458929301185125
"ENSMUSG00000064302",21844,0.472120490752609
"ENSMUSG00000038400",4913,0.566049257073071
"ENSMUSG00000028680",2531,0.574081390754642
"ENSMUSG00000027408",2432,0.537417763157895
"ENSMUSG00000004633",5812,0.490536820371645
"ENSMUSG00000022503",3637,0.53450646136926
"ENSMUSG00000017781",4129,0.48534754177767
"ENSMUSG00000002458",2230,0.540807174887892
"ENSMUSG00000000275",5754,0.499478623566215
"ENSMUSG00000063296",4890,0.415746421267894
"ENSMUSG00000032690",4451,0.489103572230959
"ENSMUSG00000038762",4410,0.486167800453515
"ENSMUSG00000030161",2013,0.534525583705912
"ENSMUSG00000039419",10248,0.447892271662763
"ENSMUSG00000013275",4912,0.538273615635179
"ENSMUSG00000042747",1522,0.530880420499343
"ENSMUSG00000034724",10313,0.437118200329681
"ENSMUSG00000024858",4476,0.559428060768543
"ENSMUSG00000025809",4081,0.445479049252634
"ENSMUSG00000104876",3865,0.467529107373868
"ENSMUSG00000031948",4464,0.477150537634409
"ENSMUSG00000006463",2916,0.52880658436214
"ENSMUSG00000028784",3223,0.563760471610301
"ENSMUSG00000026082",6168,0.452496757457847
"ENSMUSG00000024661",3469,0.505621216488902
"ENSMUSG00000049103",6760,0.392751479289941
"ENSMUSG00000003282",8487,0.427830800047131
"ENSMUSG00000032353",2847,0.507903055848261
"ENSMUSG00000044308",9719,0.42442638131495
"ENSMUSG00000004698",14838,0.387451138967516
"ENSMUSG00000024349",2741,0.507114191900766
"ENSMUSG00000032175",6865,0.507647487254188
"ENSMUSG00000032350",3766,0.479022835900159
"ENSMUSG00000024120",8504,0.452963311382879
"ENSMUSG00000021950",1880,0.506914893617021
"ENSMUSG00000013033",8587,0.591126120880401
"ENSMUSG00000029503",2574,0.566045066045066
"ENSMUSG00000029390",2527,0.474079936683815
"ENSMUSG00000046240",3347,0.533313414998506
"ENSMUSG00000027400",2887,0.497402147558019
"ENSMUSG00000032666",11788,0.477689175432643
"ENSMUSG00000026158",8109,0.414724380318165
"ENSMUSG00000038128",3259,0.482356551089291
"ENSMUSG00000027581",1136,0.553697183098592
"ENSMUSG00000024078",3193,0.476667710616975
"ENSMUSG00000027351",6784,0.405955188679245
"ENSMUSG00000056116",3414,0.506736965436438
"ENSMUSG00000016256",1441,0.574600971547536
"ENSMUSG00000038886",10317,0.529514393719104
"ENSMUSG00000095253",6382,0.440144155437167
"ENSMUSG00000023411",5808,0.565082644628099
"ENSMUSG00000024548",9953,0.458856626142871
"ENSMUSG00000038056",20291,0.405154994825292
"ENSMUSG00000025885",9766,0.507577309031333
"ENSMUSG00000025496",3381,0.566696243714877
"ENSMUSG00000026211",8467,0.528994921459785
"ENSMUSG00000043131",4794,0.434918648310388
