"","SYMBOL","gene_id","length","gc","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID"
"ENSMUSG00000020133","2310011J03Rik","ENSMUSG00000020133",1649,0.574893875075803,"RIKEN cDNA 2310011J03 gene [Source:MGI Symbol;Acc:MGI:1913624]","protein_coding","chromosome","66374"
"ENSMUSG00000085945","2310014F06Rik","ENSMUSG00000085945",2810,0.553380782918149,"RIKEN cDNA 2310014F06 gene [Source:MGI Symbol;Acc:MGI:1916875]","lncRNA","chromosome","69625"
"ENSMUSG00000097729","2310015A10Rik","ENSMUSG00000097729",2330,0.511158798283262,"RIKEN cDNA 2310015A10 gene [Source:MGI Symbol;Acc:MGI:1916798]","lncRNA","chromosome","69548"
"ENSMUSG00000049643","2310022A10Rik","ENSMUSG00000049643",4780,0.528661087866109,"RIKEN cDNA 2310022A10 gene [Source:MGI Symbol;Acc:MGI:1913617]","protein_coding","chromosome","66367"
"ENSMUSG00000031983","2310022B05Rik","ENSMUSG00000031983",3307,0.545509525249471,"RIKEN cDNA 2310022B05 gene [Source:MGI Symbol;Acc:MGI:1916801]","protein_coding","chromosome","69551"
"ENSMUSG00000032062","2310030G06Rik","ENSMUSG00000032062",1979,0.448711470439616,"RIKEN cDNA 2310030G06 gene [Source:MGI Symbol;Acc:MGI:1914202]","protein_coding","chromosome","66952"
"ENSMUSG00000020441","2310033P09Rik","ENSMUSG00000020441",1285,0.578210116731517,"RIKEN cDNA 2310033P09 gene [Source:MGI Symbol;Acc:MGI:1915112]","protein_coding","chromosome","67862"
"ENSMUSG00000100157","2310034O05Rik","ENSMUSG00000100157",1127,0.485359361135759,"RIKEN cDNA 2310034O05 gene [Source:MGI Symbol;Acc:MGI:1916821]","lncRNA","chromosome","69571"
"ENSMUSG00000062619","2310039H08Rik","ENSMUSG00000062619",762,0.583989501312336,"RIKEN cDNA 2310039H08 gene [Source:MGI Symbol;Acc:MGI:1914351]","protein_coding","chromosome","67101"
"ENSMUSG00000101655","2310040G24Rik","ENSMUSG00000101655",775,0.483870967741935,"RIKEN cDNA 2310040G24 gene [Source:MGI Symbol;Acc:MGI:1916897]","lncRNA","chromosome","381792"
"ENSMUSG00000097768","2310043M15Rik","ENSMUSG00000097768",1580,0.500632911392405,"RIKEN cDNA 2310043M15 gene [Source:MGI Symbol;Acc:MGI:1919180]","lncRNA","chromosome","102633000"
"ENSMUSG00000108732","2310043P16Rik","ENSMUSG00000108732",3881,0.458129348106158,"RIKEN cDNA 2310043P16 gene [Source:MGI Symbol;Acc:MGI:1917385]","TEC","chromosome","70135"
"ENSMUSG00000100783","2310047D07Rik","ENSMUSG00000100783",823,0.512758201701094,"RIKEN cDNA 2310047D07 gene [Source:MGI Symbol;Acc:MGI:1916907]","lncRNA","chromosome","69657"
"ENSMUSG00000040177","2310057M21Rik","ENSMUSG00000040177",13618,0.422455573505654,"RIKEN cDNA 2310057M21 gene [Source:MGI Symbol;Acc:MGI:1915527]","protein_coding","chromosome","68277"
"ENSMUSG00000085379","2310058D17Rik","ENSMUSG00000085379",3201,0.432052483598875,"RIKEN cDNA 2310058D17 gene [Source:MGI Symbol;Acc:MGI:1922944]","lncRNA","chromosome","75694"
"ENSMUSG00000050705","2310061I04Rik","ENSMUSG00000050705",2414,0.517812758906379,"RIKEN cDNA 2310061I04 gene [Source:MGI Symbol;Acc:MGI:1916912]","protein_coding","chromosome","69662"
"ENSMUSG00000100084","2310068J16Rik","ENSMUSG00000100084",1130,0.583185840707965,"RIKEN cDNA 2310068J16 gene [Source:MGI Symbol;Acc:MGI:1917531]","lncRNA","chromosome","70281"
"ENSMUSG00000045411","2410002F23Rik","ENSMUSG00000045411",5233,0.505446206764762,"RIKEN cDNA 2410002F23 gene [Source:MGI Symbol;Acc:MGI:1914226]","protein_coding","chromosome","668661"
"ENSMUSG00000036873","2410004B18Rik","ENSMUSG00000036873",2029,0.48743223262691,"RIKEN cDNA 2410004B18 gene [Source:MGI Symbol;Acc:MGI:1913671]","protein_coding","chromosome","66421"
"ENSMUSG00000086841","2410006H16Rik","ENSMUSG00000086841",462,0.536796536796537,"RIKEN cDNA 2410006H16 gene [Source:MGI Symbol;Acc:MGI:1916471]","lncRNA","chromosome","69221"
"ENSMUSG00000073164","2410018L13Rik","ENSMUSG00000073164",4122,0.495147986414362,"RIKEN cDNA 2410018L13 gene [Source:MGI Symbol;Acc:MGI:1916982]","lncRNA","chromosome","69732"
"ENSMUSG00000100017","2410022M11Rik","ENSMUSG00000100017",1911,0.54421768707483,"RIKEN cDNA 2410022M11 gene [Source:MGI Symbol;Acc:MGI:1917005]","lncRNA","chromosome","100503842"
"ENSMUSG00000032840","2410131K14Rik","ENSMUSG00000032840",5649,0.512303062488936,"RIKEN cDNA 2410131K14 gene [Source:MGI Symbol;Acc:MGI:1924042]","protein_coding","chromosome","76792"
"ENSMUSG00000096917","2500002B13Rik","ENSMUSG00000096917",2712,0.452802359882006,"RIKEN cDNA 2500002B13 gene [Source:MGI Symbol;Acc:MGI:1925603]","lncRNA","chromosome","78353"
"ENSMUSG00000073236","2500004C02Rik","ENSMUSG00000073236",2147,0.467163483931067,"RIKEN cDNA 2500004C02 gene [Source:MGI Symbol;Acc:MGI:1919576]","lncRNA","chromosome","72326"
"ENSMUSG00000071632","2510002D24Rik","ENSMUSG00000071632",1486,0.527590847913863,"RIKEN cDNA 2510002D24 gene [Source:MGI Symbol;Acc:MGI:1919557]","protein_coding","chromosome","72307"
"ENSMUSG00000043391","2510009E07Rik","ENSMUSG00000043391",6564,0.463741620962828,"RIKEN cDNA 2510009E07 gene [Source:MGI Symbol;Acc:MGI:1919440]","protein_coding","chromosome","72190"
"ENSMUSG00000106825","2510016D11Rik","ENSMUSG00000106825",985,0.520812182741117,"RIKEN cDNA 2510016D11 gene [Source:MGI Symbol;Acc:MGI:1917539]","TEC","chromosome","70289"
"ENSMUSG00000104891","2510017J16Rik","ENSMUSG00000104891",1263,0.368171021377672,"RIKEN cDNA 2510017J16 gene [Source:MGI Symbol;Acc:MGI:1913824]","lncRNA","chromosome","66574"
"ENSMUSG00000044496","2510039O18Rik","ENSMUSG00000044496",2731,0.614426949835225,"RIKEN cDNA 2510039O18 gene [Source:MGI Symbol;Acc:MGI:1924284]","protein_coding","chromosome","77034"
"ENSMUSG00000066175","2510046G10Rik","ENSMUSG00000066175",1052,0.493346007604563,"RIKEN cDNA 2510046G10 gene [Source:MGI Symbol;Acc:MGI:3698051]","lncRNA","chromosome",NA
"ENSMUSG00000103828","2610001A08Rik","ENSMUSG00000103828",867,0.389850057670127,"RIKEN cDNA 2610001A08 gene [Source:MGI Symbol;Acc:MGI:1917358]","TEC","chromosome","70108"
"ENSMUSG00000052419","2610001J05Rik","ENSMUSG00000052419",3784,0.403805496828753,"RIKEN cDNA 2610001J05 gene [Source:MGI Symbol;Acc:MGI:1913770]","protein_coding","chromosome","66520"
"ENSMUSG00000031242","2610002M06Rik","ENSMUSG00000031242",6337,0.399715953921414,"RIKEN cDNA 2610002M06 gene [Source:MGI Symbol;Acc:MGI:1914278]","protein_coding","chromosome","67028"
"ENSMUSG00000071793","2610005L07Rik","ENSMUSG00000071793",4163,0.443190007206342,"RIKEN cDNA 2610005L07 gene [Source:MGI Symbol;Acc:MGI:1914283]","transcribed_unprocessed_pseudogene","chromosome","381598"
"ENSMUSG00000060301","2610008E11Rik","ENSMUSG00000060301",5940,0.407239057239057,"RIKEN cDNA 2610008E11 gene [Source:MGI Symbol;Acc:MGI:1919378]","protein_coding","chromosome","72128"
"ENSMUSG00000104936","2610011E03Rik","ENSMUSG00000104936",2235,0.430425055928412,"RIKEN cDNA 2610011E03 gene [Source:MGI Symbol;Acc:MGI:1919710]","TEC","chromosome","72460"
"ENSMUSG00000102474","2610012C04Rik","ENSMUSG00000102474",1023,0.467253176930596,"RIKEN cDNA 2610012C04 gene [Source:MGI Symbol;Acc:MGI:1917549]","TEC","chromosome","70299"
"ENSMUSG00000107909","2610017A05Rik","ENSMUSG00000107909",1661,0.427453341360626,"RIKEN cDNA 2610017A05 gene [Source:MGI Symbol;Acc:MGI:1919056]","TEC","chromosome","105242826"
"ENSMUSG00000097537","2610020C07Rik","ENSMUSG00000097537",3577,0.423818842605535,"RIKEN cDNA 2610020C07 gene [Source:MGI Symbol;Acc:MGI:1917168]","lncRNA","chromosome","69918"
"ENSMUSG00000091474","2610021A01Rik","ENSMUSG00000091474",4857,0.399629400864731,"RIKEN cDNA 2610021A01 gene [Source:MGI Symbol;Acc:MGI:1922662]","protein_coding","chromosome","668572"
"ENSMUSG00000087013","2610027K06Rik","ENSMUSG00000087013",2574,0.522921522921523,"RIKEN cDNA 2610027K06 gene [Source:MGI Symbol;Acc:MGI:1917159]","lncRNA","chromosome","69909"
"ENSMUSG00000110997","2610028D06Rik","ENSMUSG00000110997",1713,0.509048453006421,"RIKEN cDNA 2610028D06 gene [Source:MGI Symbol;Acc:MGI:1923609]","TEC","chromosome","76359"
"ENSMUSG00000087259","2610035D17Rik","ENSMUSG00000087259",2121,0.513908533710514,"RIKEN cDNA 2610035D17 gene [Source:MGI Symbol;Acc:MGI:1919636]","lncRNA","chromosome","72386"
"ENSMUSG00000085555","2610035F20Rik","ENSMUSG00000085555",2352,0.549744897959184,"RIKEN cDNA 2610035F20 gene [Source:MGI Symbol;Acc:MGI:1916498]","lncRNA","chromosome","69248"
"ENSMUSG00000097536","2610037D02Rik","ENSMUSG00000097536",5020,0.438247011952191,"RIKEN cDNA 2610037D02 gene [Source:MGI Symbol;Acc:MGI:1917290]","lncRNA","chromosome","70040"
"ENSMUSG00000071302","2610044O15Rik8","ENSMUSG00000071302",3859,0.433272868618813,"RIKEN cDNA 2610044O15 gene [Source:MGI Symbol;Acc:MGI:1919389]","protein_coding","chromosome","72139"
"ENSMUSG00000085236","2610206C17Rik","ENSMUSG00000085236",1917,0.484089723526343,"RIKEN cDNA 2610206C17 gene [Source:MGI Symbol;Acc:MGI:1919745]","lncRNA","chromosome","72495"
"ENSMUSG00000059482","2610301B20Rik","ENSMUSG00000059482",2391,0.419071518193225,"RIKEN cDNA 2610301B20 gene [Source:MGI Symbol;Acc:MGI:1914407]","protein_coding","chromosome","67157"
"ENSMUSG00000100164","2610306M01Rik","ENSMUSG00000100164",1042,0.539347408829175,"RIKEN cDNA 2610306M01 gene [Source:MGI Symbol;Acc:MGI:1914420]","lncRNA","chromosome","67170"
"ENSMUSG00000108614","2610306O10Rik","ENSMUSG00000108614",612,0.467320261437909,"RIKEN cDNA 2610306O10 gene [Source:MGI Symbol;Acc:MGI:1917710]","TEC","chromosome","70460"
"ENSMUSG00000085936","2610307P16Rik","ENSMUSG00000085936",3293,0.433950804737322,"RIKEN cDNA 2610307P16 gene [Source:MGI Symbol;Acc:MGI:1919768]","lncRNA","chromosome","72518"
"ENSMUSG00000010277","2610507B11Rik","ENSMUSG00000010277",8798,0.503637190270516,"RIKEN cDNA 2610507B11 gene [Source:MGI Symbol;Acc:MGI:1919753]","protein_coding","chromosome","72503"
"ENSMUSG00000085882","2610507I01Rik","ENSMUSG00000085882",1360,0.495588235294118,"RIKEN cDNA 2610507I01 gene [Source:MGI Symbol;Acc:MGI:1919453]","lncRNA","chromosome","72203"
"ENSMUSG00000096001","2610528A11Rik","ENSMUSG00000096001",828,0.404589371980676,"RIKEN cDNA 2610528A11 gene [Source:MGI Symbol;Acc:MGI:1917295]","protein_coding","chromosome","70045"
"ENSMUSG00000106691","2700029L08Rik","ENSMUSG00000106691",1465,0.455972696245734,"RIKEN cDNA 2700029L08 gene [Source:MGI Symbol;Acc:MGI:1924056]","TEC","chromosome","76806"
"ENSMUSG00000086328","2700033N17Rik","ENSMUSG00000086328",721,0.564493758668516,"RIKEN cDNA 2700033N17 gene [Source:MGI Symbol;Acc:MGI:1919853]","lncRNA","chromosome","72603"
"ENSMUSG00000097180","2700038G22Rik","ENSMUSG00000097180",1594,0.460476787954831,"RIKEN cDNA 2700038G22 gene [Source:MGI Symbol;Acc:MGI:1914444]","lncRNA","chromosome","67194"
"ENSMUSG00000041789","2700046A07Rik","ENSMUSG00000041789",2469,0.462130417172945,"RIKEN cDNA 2700046A07 gene [Source:MGI Symbol;Acc:MGI:1919803]","lncRNA","chromosome","78449"
"ENSMUSG00000097787","2700046G09Rik","ENSMUSG00000097787",1647,0.476017000607165,"RIKEN cDNA 2700046G09 gene [Source:MGI Symbol;Acc:MGI:1914438]","lncRNA","chromosome","67188"
"ENSMUSG00000034601","2700049A03Rik","ENSMUSG00000034601",5879,0.453308385779895,"RIKEN cDNA 2700049A03 gene [Source:MGI Symbol;Acc:MGI:1924217]","protein_coding","chromosome","76967"
"ENSMUSG00000117042","2700054A10Rik","ENSMUSG00000117042",5232,0.44151376146789,"RIKEN cDNA 2700054A10 gene [Source:MGI Symbol;Acc:MGI:1919828]","lncRNA","chromosome","72578"
"ENSMUSG00000024273","2700062C07Rik","ENSMUSG00000024273",1350,0.496296296296296,"RIKEN cDNA 2700062C07 gene [Source:MGI Symbol;Acc:MGI:1915296]","protein_coding","chromosome","68046"
"ENSMUSG00000086224","2700069I18Rik","ENSMUSG00000086224",1138,0.453427065026362,"RIKEN cDNA 2700069I18 gene [Source:MGI Symbol;Acc:MGI:1919858]","lncRNA","chromosome","72608"
"ENSMUSG00000103722","2700078F05Rik","ENSMUSG00000103722",3244,0.387176325524044,"RIKEN cDNA 2700078F05 gene [Source:MGI Symbol;Acc:MGI:1919876]","TEC","chromosome","72626"
"ENSMUSG00000053080","2700081O15Rik","ENSMUSG00000053080",7032,0.574089874857793,"RIKEN cDNA 2700081O15 gene [Source:MGI Symbol;Acc:MGI:1919667]","protein_coding","chromosome","108899"
"ENSMUSG00000062198","2700097O09Rik","ENSMUSG00000062198",5021,0.4052977494523,"RIKEN cDNA 2700097O09 gene [Source:MGI Symbol;Acc:MGI:1919908]","protein_coding","chromosome","72658"
"ENSMUSG00000098090","2700099C18Rik","ENSMUSG00000098090",2190,0.405479452054795,"RIKEN cDNA 2700099C18 gene [Source:MGI Symbol;Acc:MGI:1924272]","transcribed_unprocessed_pseudogene","chromosome","77022"
"ENSMUSG00000087497","2810001G20Rik","ENSMUSG00000087497",1057,0.487228003784295,"RIKEN cDNA 2810001G20 gene [Source:MGI Symbol;Acc:MGI:1913706]","lncRNA","chromosome","66456"
"ENSMUSG00000045464","2810002D19Rik","ENSMUSG00000045464",2040,0.514705882352941,"RIKEN cDNA 2810002D19 gene [Source:MGI Symbol;Acc:MGI:1913707]","lncRNA","chromosome","66457"
"ENSMUSG00000031984","2810004N23Rik","ENSMUSG00000031984",6324,0.501423149905123,"RIKEN cDNA 2810004N23 gene [Source:MGI Symbol;Acc:MGI:1913773]","protein_coding","chromosome","66523"
"ENSMUSG00000047635","2810006K23Rik","ENSMUSG00000047635",2873,0.508179603202228,"RIKEN cDNA 2810006K23 gene [Source:MGI Symbol;Acc:MGI:1919900]","protein_coding","chromosome","72650"
"ENSMUSG00000099881","2810013P06Rik","ENSMUSG00000099881",2137,0.474496958352831,"RIKEN cDNA 2810013P06 gene [Source:MGI Symbol;Acc:MGI:1914456]","lncRNA","chromosome","100503178"
"ENSMUSG00000020491","2810021J22Rik","ENSMUSG00000020491",3928,0.461812627291242,"RIKEN cDNA 2810021J22 gene [Source:MGI Symbol;Acc:MGI:1917194]","protein_coding","chromosome","69944"
"ENSMUSG00000049881","2810025M15Rik","ENSMUSG00000049881",1410,0.547517730496454,"RIKEN cDNA 2810025M15 gene [Source:MGI Symbol;Acc:MGI:1917203]","transcribed_processed_pseudogene","chromosome","69953"
"ENSMUSG00000096995","2810029C07Rik","ENSMUSG00000096995",1954,0.505117707267144,"RIKEN cDNA 2810029C07 gene [Source:MGI Symbol;Acc:MGI:1919920]","lncRNA","chromosome","100504687"
"ENSMUSG00000037735","2810032G03Rik","ENSMUSG00000037735",3173,0.482193507721399,"RIKEN cDNA 2810032G03 gene [Source:MGI Symbol;Acc:MGI:1919919]","lncRNA","chromosome","72669"
"ENSMUSG00000099034","2810039B14Rik","ENSMUSG00000099034",6418,0.508258024306638,"RIKEN cDNA 2810039B14 gene [Source:MGI Symbol;Acc:MGI:1919915]","transcribed_unitary_pseudogene","chromosome","72665"
"ENSMUSG00000099966","2810402E24Rik","ENSMUSG00000099966",3040,0.439473684210526,"RIKEN cDNA 2810402E24 gene [Source:MGI Symbol;Acc:MGI:1913715]","lncRNA","chromosome","100504278"
"ENSMUSG00000086629","2810403D21Rik","ENSMUSG00000086629",8345,0.389334931096465,"RIKEN cDNA 2810403D21 gene [Source:MGI Symbol;Acc:MGI:1917214]","lncRNA","chromosome","69964"
"ENSMUSG00000101493","2810405F17Rik","ENSMUSG00000101493",1117,0.502238137869293,"RIKEN cDNA 2810405F17 gene [Source:MGI Symbol;Acc:MGI:1917225]","lncRNA","chromosome","69975"
"ENSMUSG00000018570","2810408A11Rik","ENSMUSG00000018570",2368,0.52660472972973,"RIKEN cDNA 2810408A11 gene [Source:MGI Symbol;Acc:MGI:1917669]","protein_coding","chromosome","70419"
"ENSMUSG00000087213","2810408I11Rik","ENSMUSG00000087213",2341,0.421187526697992,"RIKEN cDNA 2810408I11 gene [Source:MGI Symbol;Acc:MGI:1917191]","lncRNA","chromosome","69941"
"ENSMUSG00000075389","2810410L24Rik","ENSMUSG00000075389",3028,0.55779392338177,"RIKEN cDNA 2810410L24 gene [Source:MGI Symbol;Acc:MGI:1923627]","lncRNA","chromosome","100042332"
"ENSMUSG00000100594","2810414N06Rik","ENSMUSG00000100594",1381,0.4243301955105,"RIKEN cDNA 2810414N06 gene [Source:MGI Symbol;Acc:MGI:1919065]","lncRNA","chromosome","102640772"
"ENSMUSG00000105981","2810428J06Rik","ENSMUSG00000105981",2696,0.366097922848665,"RIKEN cDNA 2810428J06 gene [Source:MGI Symbol;Acc:MGI:1914308]","TEC","chromosome","67058"
"ENSMUSG00000097709","2810429I04Rik","ENSMUSG00000097709",8789,0.41881897826829,"RIKEN cDNA 2810429I04 gene [Source:MGI Symbol;Acc:MGI:1924187]","lncRNA","chromosome","76937"
"ENSMUSG00000085766","2810430I11Rik","ENSMUSG00000085766",3416,0.573770491803279,"RIKEN cDNA 2810430I11 gene [Source:MGI Symbol;Acc:MGI:3590515]","lncRNA","chromosome","641385"
"ENSMUSG00000086283","2810433D01Rik","ENSMUSG00000086283",1205,0.541078838174274,"RIKEN cDNA 2810433D01 gene [Source:MGI Symbol;Acc:MGI:1924382]","lncRNA","chromosome","77132"
"ENSMUSG00000100876","2810454H06Rik","ENSMUSG00000100876",3148,0.434561626429479,"RIKEN cDNA 2810454H06 gene [Source:MGI Symbol;Acc:MGI:1920063]","lncRNA","chromosome","72813"
"ENSMUSG00000026227","2810459M11Rik","ENSMUSG00000026227",3331,0.555688982287601,"RIKEN cDNA 2810459M11 gene [Source:MGI Symbol;Acc:MGI:1920042]","protein_coding","chromosome","72792"
"ENSMUSG00000091475","2810468N07Rik","ENSMUSG00000091475",2124,0.583333333333333,"RIKEN cDNA 2810468N07 gene [Source:MGI Symbol;Acc:MGI:1920084]","lncRNA","chromosome","72834"
"ENSMUSG00000043833","2900005J15Rik","ENSMUSG00000043833",2928,0.510245901639344,"RIKEN cDNA 2900005J15 gene [Source:MGI Symbol;Acc:MGI:1914511]","lncRNA","chromosome","67261"
"ENSMUSG00000104244","2900018N21Rik","ENSMUSG00000104244",1580,0.379746835443038,"RIKEN cDNA 2900018N21 gene [Source:MGI Symbol;Acc:MGI:1920114]","TEC","chromosome","72864"
"ENSMUSG00000051339","2900026A02Rik","ENSMUSG00000051339",10814,0.53356759755872,"RIKEN cDNA 2900026A02 gene [Source:MGI Symbol;Acc:MGI:1920194]","protein_coding","chromosome","243219"
"ENSMUSG00000043993","2900052L18Rik","ENSMUSG00000043993",1588,0.596347607052897,"RIKEN cDNA 2900052L18 gene [Source:MGI Symbol;Acc:MGI:1924085]","lncRNA","chromosome","102640779"
"ENSMUSG00000099696","2900052N01Rik","ENSMUSG00000099696",3235,0.40741885625966,"RIKEN cDNA 2900052N01 gene [Source:MGI Symbol;Acc:MGI:1920290]","lncRNA","chromosome","73040"
"ENSMUSG00000113621","2900060N12Rik","ENSMUSG00000113621",4081,0.45160499877481,"RIKEN cDNA 2900060N12 gene [Source:MGI Symbol;Acc:MGI:1920281]","lncRNA","chromosome","102641621"
"ENSMUSG00000097277","2900076A07Rik","ENSMUSG00000097277",1993,0.432012042147516,"RIKEN cDNA 2900076A07 gene [Source:MGI Symbol;Acc:MGI:1920242]","lncRNA","chromosome","100504421"
"ENSMUSG00000111358","2900078I11Rik","ENSMUSG00000111358",999,0.419419419419419,"RIKEN cDNA 2900078I11 gene [Source:MGI Symbol;Acc:MGI:1920254]","TEC","chromosome","73004"
"ENSMUSG00000087484","2900089D17Rik","ENSMUSG00000087484",2583,0.510259388308169,"RIKEN cDNA 2900089D17 gene [Source:MGI Symbol;Acc:MGI:1914527]","lncRNA","chromosome","67277"
"ENSMUSG00000102869","2900097C17Rik","ENSMUSG00000102869",4915,0.455340793489318,"RIKEN cDNA 2900097C17 gene [Source:MGI Symbol;Acc:MGI:1914767]","lncRNA","chromosome","347740"
"ENSMUSG00000070282","3000002C10Rik","ENSMUSG00000070282",3981,0.477769404672193,"RIKEN cDNA 3000002C10 gene [Source:MGI Symbol;Acc:MGI:3036226]","transcribed_processed_pseudogene","chromosome","378954"
"ENSMUSG00000084885","3010001F23Rik","ENSMUSG00000084885",1816,0.475770925110132,"RIKEN cDNA 3010001F23 gene [Source:MGI Symbol;Acc:MGI:1922943]","lncRNA","chromosome","75693"
"ENSMUSG00000085355","3010003L21Rik","ENSMUSG00000085355",1747,0.60847166571265,"RIKEN cDNA 3010003L21 gene [Source:MGI Symbol;Acc:MGI:1924094]","lncRNA","chromosome","109163"
"ENSMUSG00000079737","3110001I22Rik","ENSMUSG00000079737",1705,0.441642228739003,"RIKEN cDNA 3110001I22 gene [Source:MGI Symbol;Acc:MGI:1913848]","protein_coding","chromosome",NA
"ENSMUSG00000026388","3110009E18Rik","ENSMUSG00000026388",2428,0.464168039538715,"RIKEN cDNA 3110009E18 gene [Source:MGI Symbol;Acc:MGI:1920353]","protein_coding","chromosome","73103"
"ENSMUSG00000094958","3110021N24Rik","ENSMUSG00000094958",1812,0.528145695364238,"RIKEN cDNA 3110021N24 gene [Source:MGI Symbol;Acc:MGI:1920383]","protein_coding","chromosome",NA
"ENSMUSG00000025102","3110040N11Rik","ENSMUSG00000025102",1231,0.480909829406986,"RIKEN cDNA 3110040N11 gene [Source:MGI Symbol;Acc:MGI:1914540]","protein_coding","chromosome","67290"
"ENSMUSG00000097503","3110045C21Rik","ENSMUSG00000097503",1135,0.424669603524229,"RIKEN cDNA 3110045C21 gene [Source:MGI Symbol;Acc:MGI:1914553]","lncRNA","chromosome","67303"
"ENSMUSG00000085642","3110053B16Rik","ENSMUSG00000085642",2205,0.463492063492064,"RIKEN cDNA 3110053B16 gene [Source:MGI Symbol;Acc:MGI:1920435]","transcribed_unprocessed_pseudogene","chromosome","382686"
"ENSMUSG00000085622","3110056K07Rik","ENSMUSG00000085622",3153,0.418966064065969,"RIKEN cDNA 3110056K07 gene [Source:MGI Symbol;Acc:MGI:1920454]","lncRNA","chromosome","73204"
"ENSMUSG00000103634","3110062G12Rik","ENSMUSG00000103634",1419,0.287526427061311,"RIKEN cDNA 3110062G12 gene [Source:MGI Symbol;Acc:MGI:1920438]","TEC","chromosome","73188"
"ENSMUSG00000081187","3110067C02Rik","ENSMUSG00000081187",2117,0.424657534246575,"RIKEN cDNA 3110067C02 gene [Source:MGI Symbol;Acc:MGI:1920452]","processed_pseudogene","chromosome","100417581"
"ENSMUSG00000074635","3110070M22Rik","ENSMUSG00000074635",1133,0.57811120917917,"RIKEN cDNA 3110070M22 gene [Source:MGI Symbol;Acc:MGI:1914554]","lncRNA","chromosome","67304"
"ENSMUSG00000103284","3110080O07Rik","ENSMUSG00000103284",1021,0.452497551420176,"RIKEN cDNA 3110080O07 gene [Source:MGI Symbol;Acc:MGI:1920491]","TEC","chromosome","73241"
"ENSMUSG00000053553","3110082I17Rik","ENSMUSG00000053553",2885,0.505025996533796,"RIKEN cDNA 3110082I17 gene [Source:MGI Symbol;Acc:MGI:1920462]","protein_coding","chromosome","73212"
